source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,procurementMethod-methodeApprovisionnement-eng,text,45.8,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,7,medium,Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,procurementMethod-methodeApprovisionnement-fra,text,45.8,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,7,medium,Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCity-contacterInfoVille-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCity-contacterInfoVille-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCountry-contactInfoPays-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-fra,text,4.9,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,Canada | Canada | Canada | (403) 762-5057 | 855-983-1808 | Canada | (000) 000-0000 | Not applicable | 403-762-5057 | 403-762-5057
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCountry-contactInfoPays-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoEmail-informationsContactCourriel,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoEmail-informationsContactCourriel,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoFax,text,3.6,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,(403) 762-5057 | 855-983-1808 | (000) 000-0000 | Not applicable | 403-762-5057 | 403-762-5057 | 1-855-983-1808 | 613-965-7615 | 613-965-7615 | 1-866-246-6893
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoFax,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoFax,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoFax,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoName-informationsContactNom,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoPostalcode,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoPostalcode,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoProvince-contacterInfoProvince-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-eng,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoProvince-contacterInfoProvince-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-fra,empty_or_unknown,0.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,tenderDescription-descriptionAppelOffres-eng,text,28.5,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,7,medium,"Canada Has a request for the provision of, as and when requested, all sheep, labour, goods, materials, tools, equipment, travel, water, pred... | Agriculture and Agri-food Canada has a requirement for the supply and delivery of Beneficial Insects for use in agricultural pest management... | M7594-233204 -RCMP Musical Ride - Fortified Horse Feed | The Department of Agriculture and Agri-Food Canada has a requirement to purchase plant material (grapevines) from a grapevine nursery.  All ... | The Department of Agriculture and Agri-Food Canada has a requirement to purchase plant material (grapevines) from a grapevine nursery.  All ... | To provide a cost effective maintenance and minor improvement services for the Canadian Forces Housing Agency (CFHA) | To provide a cost effective maintenance and minor improvement services for the Canadian Forces Housing Agency (CFHA) | To provide a cost effective maintenance and minor improvement services for the Canadian Forces Housing Agency (CFHA) | Work of this Contract comprises the removal of the existing HVAC system and supply and installation of a new hybrid heat pump system at the ... | The work covered under this Service Contract comprises the furnishing of all labour, materials, tools and equipment required to provide Snow..."
all_canadabuys_contract_history_2023_06_01_onwards.csv,tenderDescription-descriptionAppelOffres-fra,text,28.1,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,7,medium,"Le Canada a une demande pour la fourniture, sur demande, de tous les moutons, les biens, le matériel, les outils, l’équipement, les déplacem... | Agriculture et Agroalimentaire Canada a besoin de la fourniture et de la livraison d’insectes utiles destinés à des programmes de lutte anti... | Carrousel de la GRC - aliments pour chevaux fortifiés de première qualité | Le ministère de l’Agriculture et de l’Agroalimentaire du Canada a besoin d’acheter des plantes (vignes) auprès d’une pépinière. Toutes les p... | Le ministère de l’Agriculture et de l’Agroalimentaire du Canada a besoin d’acheter des plantes (vignes) auprès d’une pépinière. Toutes les p... | Fournir un service d'entretien et d'amélioration mineure rentable à l'Agence de logement des Forces canadiennes (ALFC) | Fournir un service d'entretien et d'amélioration mineure rentable à l'Agence de logement des Forces canadiennes (ALFC) | Fournir un service d'entretien et d'amélioration mineure rentable à l'Agence de logement des Forces canadiennes (ALFC) | Les travaux du présent contrat comprennent l'enlèvement du système CVC existant, la fourniture et l'installation d'un nouveau système hybrid... | Les travaux visés par le présent contrat de services consistent à fournir la main-d’œuvre, les matériaux, les outils et l’équipement nécessa..."
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,totalContractValue-valeurTotaleContrat,empty_or_unknown,0.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,7,medium,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractStartDate-contratDateDebut,date,35.6,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,7,medium,2025-09-01 | 2026-04-20 | 2024-01-15 | 2024-06-14 | 2025-05-30 | 2025-11-27 | 2024-04-01 | 2024-04-01 | 2024-04-01 | 2025-06-27
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractCurrency-contratMonnaie,text,89.2,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contractCurrency-contratMonnaie,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractCurrency-contratMonnaie,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractCurrency-contratMonnaie,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD | CAD
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contractNumber-numeroContrat,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,W8484-127434/001/EEM | W8484-127337/001/ZM | W7714-135724/001/ZM | W8482-121238/001/ZM | W6399-13EA54/001/ZM | T8156-101009/002/ZM | G9330-110013/001/ZM | W6369-130064/001/ZM | W6369-130064/002/ZM | W6369-12P5SR/001/ZM
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractNumber-numeroContrat,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,21120-219814/001/HN | W8484-250684/001/USW | W6399-23DB09/001/KIN | W7701-217392/001/QCL | T8127-200020/001/MTP | W7714-238401/001/BK | EP959-202438/001/FK | EA003-212331/001/PWD | F7017-251202/001/NQ | F7044-221317/001/ML
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractNumber-numeroContrat,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,E60ZN-15TSSO/130/ZN | E60ZN-15TSSO/131/ZN | E60ZN-15TSSO/132/ZN | E60ZN-15TSSO/133/ZN | E60ZN-15TSSO/134/ZN | E60ZN-15TSSO/135/ZN | E60ZN-15TSSO/136/ZN | E60ZN-15TSSO/137/ZN | E60ZN-15TSSO/138/ZN | E60ZN-15TSSO/139/ZN
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Department of National Defence | Department of National Defence | Department of National Defence | Department of National Defence | Department of National Defence | Transport Canada | Employment and Social Development Canada | Department of National Defence | Department of National Defence | Department of National Defence
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Correctional Service of Canada | Department of National Defence | Department of National Defence | Department of National Defence | Transport Canada | Department of National Defence | Public Works and Government Services Canada | Public Works and Government Services Canada / Public Works and Government Services Canada | Fisheries and Oceans Canada | Fisheries and Oceans Canada
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada | Public Works and Government Services Canada
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,text,95.3,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada | Shared Services Canada
archived_2009_2022_legacy_tender_notices.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,text,99.9,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Fisheries and Oceans Canada | Parks Canada | Fisheries and Oceans Canada | Agriculture and Agri-Food Canada | Public Works and Government Services Canada | Defence Construction Canada | Defence Construction Canada | Royal Canadian Mounted Police | Royal Canadian Mounted Police | Public Works and Government Services Canada
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Ministère de la défense nationale | Ministère de la défense nationale | Ministère de la défense nationale | Ministère de la défense nationale | Ministère de la défense nationale | Transports Canada | Emploi et Développement social Canada | Ministère de la défense nationale | Ministère de la défense nationale | Ministère de la défense nationale
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Service correctionnel du Canada | Ministère de la défense nationale | Ministère de la défense nationale | Ministère de la défense nationale | Transports Canada | Ministère de la défense nationale | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada / Travaux publics et Services gouvernementaux Canada | Pêches et Océans Canada | Pêches et Océans Canada
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada | Travaux publics et Services gouvernementaux Canada
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,text,95.3,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada | Services partagés Canada
archived_2009_2022_legacy_tender_notices.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,text,99.9,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Pêches et Océans Canada | Parcs Canada | Pêches et Océans Canada | Agriculture et Agroalimentaire Canada | Travaux publics et Services gouvernementaux Canada | Construction de Défense Canada | Construction de Défense Canada | Gendarmerie royale du Canada | Gendarmerie royale du Canada | Travaux publics et Services gouvernementaux Canada
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-eng,text,92.3,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV. | PROCUREMENT STRATEGIES DIV.
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-fra,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION | DIV.STRATEGIES ACQUISITION
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeType-avisType-eng,text,95.3,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Request for Proposal | Advance Contract Award Notice | Request for Proposal | Request for Proposal | Request for Information | Advance Contract Award Notice | Advance Contract Award Notice | Request for Proposal | Request for Proposal | Request for Proposal
archived_2009_2022_legacy_tender_notices.csv,noticeType-avisType-eng,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeType-avisType-fra,text,95.3,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Demande de propositions | Préavis d’attribution du contrat | Demande de propositions | Demande de propositions | Demande de renseignements | Préavis d’attribution du contrat | Préavis d’attribution du contrat | Demande de propositions | Demande de propositions | Demande de propositions
archived_2009_2022_legacy_tender_notices.csv,noticeType-avisType-fra,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions
all_canadabuys_contract_history_2023_06_01_onwards.csv,numberOfRecords-nombreEnregistrements,numeric,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,6 | 1 | 1 | 3 | 8 | 2 | 8 | 6 | 1 | 1
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,numberOfRecords-nombreEnregistrements,numeric,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,5 | 4 | 4 | 4 | 5 | 4 | 4 | 4 | 5 | 4
all_canadabuys_award_notices_2022_08_08_onwards.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,MX-43049679054 | MX-43049679057 | MX-43049679081 | MX-43049887844 | MX-43049907763 | MX-43089535758 | MX-43089535759 | MX-43089535760 | MX-443104980018 | MX-443147876056
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,W8484-127434:001:EEM | W8484-127337:001:ZM | W7714-135724:001:ZM | W8482-121238:001:ZM | W6399-13EA54:001:ZM | T8156-101009:002:ZM | G9330-110013:001:ZM | W6369-130064:001:ZM | W6369-130064:002:ZM | W6369-12P5SR:001:ZM
all_canadabuys_contract_history_2023_06_01_onwards.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,21120-219814/001/HN | W8484-250684/001/USW | W6399-23DB09/001/KIN | W7701-217392/001/QCL | T8127-200020/001/MTP | W7714-238401/001/BK | EP959-202438/001/FK | EA003-212331/001/PWD | F7017-251202/001/NQ | F7044-221317/001/ML
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,E60ZN-15TSSO/130/ZN | E60ZN-15TSSO/131/ZN | E60ZN-15TSSO/132/ZN | E60ZN-15TSSO/133/ZN | E60ZN-15TSSO/134/ZN | E60ZN-15TSSO/135/ZN | E60ZN-15TSSO/136/ZN | E60ZN-15TSSO/137/ZN | E60ZN-15TSSO/138/ZN | E60ZN-15TSSO/139/ZN
all_canadabuys_tender_notices_2022_08_08_onwards.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,MX-444061399327 | MX-444050962651 | MX-443841357513 | MX-443841357514 | MX-443841357515 | MX-443841876264 | MX-443841876266 | MX-443840130570 | MX-443840130685 | MX-443840195575
archived_2009_2022_legacy_tender_notices.csv,referenceNumber-numeroReference,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,PW-15-00695772 | PW-18-00813184 | PW-21-00979956 | PW-14-00612246 | PW-_PWB-008-3754 | PW-19-00871690 | PW-19-00876603 | PW-17-00801227 | PW-19-00859489 | PW-_PWU-201-10480
all_canadabuys_contract_history_2023_06_01_onwards.csv,selectionCriteria-criteresSelection-eng,text,84.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Lowest Price | Government Objectives Representing Best Interests/Value to Govt | Lowest Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Lowest Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | National Security Consideration | Government Objectives Representing Best Interests/Value to Govt
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,selectionCriteria-criteresSelection-eng,text,95.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price
all_canadabuys_contract_history_2023_06_01_onwards.csv,selectionCriteria-criteresSelection-fra,text,84.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Prix le plus bas | Objectifs gouvern.  représentant  les meilleurs intérets/valeur pour l'État | Prix le plus bas | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Prix le plus bas | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Sécurité nationale | Objectifs gouvern.  représentant  les meilleurs intérets/valeur pour l'État
