rejection_id,source_type,source_id,pattern_text,rejection_reason,frequency,quality_score,created_at
SPNR-001249,semantic_alias,SA-000500,addendum to,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001250,semantic_alias,SA-000501,and dosar,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001251,semantic_alias,SA-000502,not prescribed,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001252,semantic_alias,SA-000503,prescribed in,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001253,semantic_alias,SA-000504,and certifications,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001254,semantic_alias,SA-000505,far and dosar,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001255,semantic_alias,SA-000506,not prescribed in,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001256,semantic_alias,SA-000507,prescribed in part,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001257,semantic_alias,SA-000508,in part 12,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001258,semantic_alias,SA-000509,representations and certifications,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001259,semantic_alias,SA-000510,not prescribed in part,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001260,semantic_alias,SA-000511,prescribed in part 12,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001261,semantic_alias,SA-000512,mexico city,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001262,semantic_alias,SA-000513,quote for the,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001263,semantic_alias,SA-000514,panel server,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001264,semantic_alias,SA-000515,mbf architects,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001265,semantic_alias,SA-000516,corps base,low_alias_quality_score,4,7,2026-06-27 17:34:06
SPNR-001266,semantic_alias,SA-000517,base camp,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001267,semantic_alias,SA-000518,lejeune nc,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001268,semantic_alias,SA-000519,structural interior,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001269,semantic_alias,SA-000520,marine corps base,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001270,semantic_alias,SA-000521,corps base camp,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001271,semantic_alias,SA-000522,base camp lejeune,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001272,semantic_alias,SA-000523,camp lejeune nc,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001273,semantic_alias,SA-000524,structural interior design,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001274,semantic_alias,SA-000525,marine corps base camp,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001275,semantic_alias,SA-000526,corps base camp lejeune,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001276,semantic_alias,SA-000527,01090 duplicating,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001277,semantic_alias,SA-000528,duplicating machine,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001278,semantic_alias,SA-000529,machine operator,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001279,semantic_alias,SA-000530,01111 general,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001280,semantic_alias,SA-000531,01090 duplicating machine,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001281,semantic_alias,SA-000532,duplicating machine operator,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001282,semantic_alias,SA-000533,01111 general clerk,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001283,semantic_alias,SA-000534,general clerk i,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001284,semantic_alias,SA-000535,01090 duplicating machine operator,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001285,semantic_alias,SA-000536,01111 general clerk i,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001286,semantic_alias,SA-000537,selective service,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001287,semantic_alias,SA-000538,service system,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001288,semantic_alias,SA-000539,proposal submission,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001289,semantic_alias,SA-000540,bound volumes,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001290,semantic_alias,SA-000541,selective service system,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001291,semantic_alias,SA-000542,confirm whether,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001292,semantic_alias,SA-000543,whether the,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001293,semantic_alias,SA-000544,please confirm whether,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001294,semantic_alias,SA-000545,offerors shall submit,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001295,semantic_alias,SA-000546,price proposal,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001296,semantic_alias,SA-000547,contract documentation,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001297,semantic_alias,SA-000548,2 evaluation,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001298,semantic_alias,SA-000549,a separate,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001299,semantic_alias,SA-000550,fob destination,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001300,semantic_alias,SA-000551,method of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001301,semantic_alias,SA-000552,block is,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001302,semantic_alias,SA-000553,is marked,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001303,semantic_alias,SA-000554,marked the,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001304,semantic_alias,SA-000555,the defense,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001305,semantic_alias,SA-000556,defense priorities,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001306,semantic_alias,SA-000557,priorities request,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001307,semantic_alias,SA-000558,and allocations,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001308,semantic_alias,SA-000559,system dpas,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001309,semantic_alias,SA-000560,issuing office,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001310,semantic_alias,SA-000562,unless block is,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001311,semantic_alias,SA-000563,block is marked,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001312,semantic_alias,SA-000564,is marked the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001313,semantic_alias,SA-000565,marked the defense,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001314,semantic_alias,SA-000566,the defense priorities,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001315,semantic_alias,SA-000567,defense priorities request,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001316,semantic_alias,SA-000568,system dpas 15,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001317,semantic_alias,SA-000569,dpas 15 cfr,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001318,semantic_alias,SA-000570,15 cfr 700,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001319,semantic_alias,SA-000571,unless block is marked,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001320,semantic_alias,SA-000572,block is marked the,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001321,semantic_alias,SA-000573,is marked the defense,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001322,semantic_alias,SA-000574,marked the defense priorities,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001323,semantic_alias,SA-000575,the defense priorities request,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001324,semantic_alias,SA-000576,system dpas 15 cfr,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001325,semantic_alias,SA-000577,dpas 15 cfr 700,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001326,semantic_alias,SA-000578,contract 1,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001327,semantic_alias,SA-000579,of contract 1,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001328,semantic_alias,SA-000580,modification of contract 1,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001329,semantic_alias,SA-000581,by completing,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001330,semantic_alias,SA-000582,completing items,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001331,semantic_alias,SA-000583,and returning,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001332,semantic_alias,SA-000584,the amendment,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001333,semantic_alias,SA-000585,a by completing,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001334,semantic_alias,SA-000586,by completing items,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001335,semantic_alias,SA-000587,completing items 8,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001336,semantic_alias,SA-000588,items 8 and,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001337,semantic_alias,SA-000589,8 and 15,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001338,semantic_alias,SA-000590,and 15 and,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001339,semantic_alias,SA-000591,15 and returning,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001340,semantic_alias,SA-000592,copies of the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001341,semantic_alias,SA-000593,of the amendment,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001342,semantic_alias,SA-000594,a by completing items,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001343,semantic_alias,SA-000595,by completing items 8,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001344,semantic_alias,SA-000596,completing items 8 and,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001345,semantic_alias,SA-000597,items 8 and 15,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001346,semantic_alias,SA-000598,8 and 15 and,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001347,semantic_alias,SA-000599,and 15 and returning,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001348,semantic_alias,SA-000600,copies of the amendment,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001349,semantic_alias,SA-000601,copy of the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001350,semantic_alias,SA-000602,a reference,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001351,semantic_alias,SA-000603,reference to the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001352,semantic_alias,SA-000604,the solicitation and,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001353,semantic_alias,SA-000605,proposal for,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001354,semantic_alias,SA-000606,listed below,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001355,semantic_alias,SA-000607,the contracting,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001356,semantic_alias,SA-000608,contract specialist,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001357,semantic_alias,SA-000609,must be submitted,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001358,semantic_alias,SA-000611,you will,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001359,semantic_alias,SA-000612,will not be,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001360,semantic_alias,SA-000613,pages amendment,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001361,semantic_alias,SA-000614,code page of,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001362,semantic_alias,SA-000615,of pages amendment,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001363,semantic_alias,SA-000616,pages amendment of,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001364,semantic_alias,SA-000617,id code page of,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001365,semantic_alias,SA-000618,code page of pages,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001366,semantic_alias,SA-000619,page of pages amendment,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001367,semantic_alias,SA-000620,of pages amendment of,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001368,semantic_alias,SA-000622,to change,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001369,semantic_alias,SA-000623,an offer,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001370,semantic_alias,SA-000624,which the,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001371,semantic_alias,SA-000625,contractor s,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001372,semantic_alias,SA-000626,the contractor s,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001373,semantic_alias,SA-000627,contractor who,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001374,semantic_alias,SA-000628,statement pws,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001375,semantic_alias,SA-000629,work statement pws,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001376,semantic_alias,SA-000631,the services,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001377,semantic_alias,SA-000632,consideration must,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001378,semantic_alias,SA-000633,be given,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001379,semantic_alias,SA-000634,must be given,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001380,semantic_alias,SA-000635,to perform,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001381,semantic_alias,SA-000636,government intends,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001382,semantic_alias,SA-000637,contract resulting,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001383,semantic_alias,SA-000638,resulting from,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001384,semantic_alias,SA-000639,from this,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001385,semantic_alias,SA-000640,solicitation to,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001386,semantic_alias,SA-000641,the responsible,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001387,semantic_alias,SA-000642,responsible offeror,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001388,semantic_alias,SA-000643,offeror whose,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001389,semantic_alias,SA-000644,most advantageous,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001390,semantic_alias,SA-000645,advantageous to,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001391,semantic_alias,SA-000646,the government intends,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001392,semantic_alias,SA-000647,government intends to,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001393,semantic_alias,SA-000648,award a firm,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001394,semantic_alias,SA-000649,contract resulting from,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001395,semantic_alias,SA-000650,resulting from this,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001396,semantic_alias,SA-000651,solicitation to the,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001397,semantic_alias,SA-000652,to the responsible,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001398,semantic_alias,SA-000653,the responsible offeror,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001399,semantic_alias,SA-000654,responsible offeror whose,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001400,semantic_alias,SA-000655,will be most,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001401,semantic_alias,SA-000656,be most advantageous,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001402,semantic_alias,SA-000657,most advantageous to,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001403,semantic_alias,SA-000658,advantageous to the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001404,semantic_alias,SA-000659,the government intends to,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001405,semantic_alias,SA-000660,award a firm fixed,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001406,semantic_alias,SA-000661,contract resulting from this,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001407,semantic_alias,SA-000662,solicitation to the responsible,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001408,semantic_alias,SA-000663,to the responsible offeror,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001409,semantic_alias,SA-000664,the responsible offeror whose,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001410,semantic_alias,SA-000665,will be most advantageous,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001411,semantic_alias,SA-000666,be most advantageous to,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001412,semantic_alias,SA-000667,most advantageous to the,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001413,semantic_alias,SA-000668,advantageous to the government,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001414,semantic_alias,SA-000669,in block,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001415,semantic_alias,SA-000670,of supplies,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001416,semantic_alias,SA-000671,schedule of supplies,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001417,semantic_alias,SA-000672,of supplies services,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001418,semantic_alias,SA-000673,schedule of supplies services,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001419,semantic_alias,SA-000674,price and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001420,semantic_alias,SA-000675,shall be used,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001421,semantic_alias,SA-000676,technical capability,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001422,semantic_alias,SA-000677,award will,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001423,semantic_alias,SA-000678,award will be,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001424,semantic_alias,SA-000679,will be made,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001425,semantic_alias,SA-000680,award will be made,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001426,semantic_alias,SA-000682,and award,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001427,semantic_alias,SA-000683,contract with,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001428,semantic_alias,SA-000684,your quote,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001429,semantic_alias,SA-000685,to be considered,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001430,semantic_alias,SA-000686,line item,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001431,semantic_alias,SA-000687,one time,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001432,semantic_alias,SA-000688,refer to,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001433,semantic_alias,SA-000689,network contracting,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001434,semantic_alias,SA-000690,contracting office,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001435,semantic_alias,SA-000691,network contracting office,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001436,semantic_alias,SA-000692,information description,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001437,semantic_alias,SA-000693,additional information description,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001438,semantic_alias,SA-000694,is not a,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001439,semantic_alias,SA-000695,the department,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001440,semantic_alias,SA-000696,the department of,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001441,semantic_alias,SA-000697,has a requirement,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001442,semantic_alias,SA-000698,has a requirement for,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001443,semantic_alias,SA-000699,request for quote,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001444,semantic_alias,SA-000700,invitation for bid,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001445,semantic_alias,SA-000701,can provide the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001446,semantic_alias,SA-000702,if the contractor,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001447,semantic_alias,SA-000703,they are,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001448,semantic_alias,SA-000704,result in,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001449,semantic_alias,SA-000705,for the following,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001450,semantic_alias,SA-000706,the vendor,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001451,semantic_alias,SA-000707,the cemetery,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001452,semantic_alias,SA-000708,total price,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001453,semantic_alias,SA-000709,located at,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001454,semantic_alias,SA-000710,performance questionnaire,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001455,semantic_alias,SA-000711,telephone number,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001456,semantic_alias,SA-000712,completed by,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001457,semantic_alias,SA-000713,description of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001458,semantic_alias,SA-000714,past performance questionnaire,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001459,semantic_alias,SA-000715,by the contractor,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001460,semantic_alias,SA-000716,headstones and,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001461,semantic_alias,SA-000717,service and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001462,semantic_alias,SA-000718,performance of this,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001463,semantic_alias,SA-000719,the contractor must,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001464,semantic_alias,SA-000720,services 18434,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001465,semantic_alias,SA-000721,road triangle,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001466,semantic_alias,SA-000722,place of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001467,semantic_alias,SA-000723,services 18434 joplin,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001468,semantic_alias,SA-000724,joplin road triangle,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001469,semantic_alias,SA-000725,road triangle va,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001470,semantic_alias,SA-000727,services 18434 joplin road,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001471,semantic_alias,SA-000728,18434 joplin road triangle,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001472,semantic_alias,SA-000729,joplin road triangle va,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001473,semantic_alias,SA-000730,road triangle va 22172,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001474,semantic_alias,SA-000731,for commercial,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001475,semantic_alias,SA-000732,prepared in,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001476,semantic_alias,SA-000734,is a combined,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001477,semantic_alias,SA-000735,solicitation for commercial,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001478,semantic_alias,SA-000736,prepared in accordance,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001479,semantic_alias,SA-000737,6 as supplemented,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001480,semantic_alias,SA-000738,this is a combined,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001481,semantic_alias,SA-000739,is a combined synopsis,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001482,semantic_alias,SA-000740,prepared in accordance with,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001483,semantic_alias,SA-000741,12 6 as supplemented,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001484,semantic_alias,SA-000742,6 as supplemented with,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001485,semantic_alias,SA-000743,is responsible,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001486,semantic_alias,SA-000744,food and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001487,semantic_alias,SA-000745,and drug,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001488,semantic_alias,SA-000746,drug administration,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001489,semantic_alias,SA-000747,food and drug,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001490,semantic_alias,SA-000748,and drug administration,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001491,semantic_alias,SA-000749,food and drug administration,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001492,semantic_alias,SA-000750,a solicitation,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001493,semantic_alias,SA-000751,a proposal,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001494,semantic_alias,SA-000752,submit a proposal,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001495,semantic_alias,SA-000753,responses to,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001496,semantic_alias,SA-000754,responses to this,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001497,semantic_alias,SA-000755,is issuing,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001498,semantic_alias,SA-000756,information rfi,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001499,semantic_alias,SA-000757,market research,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001500,semantic_alias,SA-000758,this request for,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001501,semantic_alias,SA-000759,for information rfi,low_alias_quality_score,3,7,2026-06-27 17:34:06
